Id,CentralAir,HeatingQC,garage_score,Heating,Electrical,GarageArea,TotalBsmtSF,finishedbsmt,2Types,Basment,BuiltIn,CarPort,Detchd,No_garage,b_fence,g_fence,GrLivArea,BedroomAbvGr,TotalBath,KitchenQual,Basm_Quality,BsmtFin_Quality,Pool,Pool_Ex,Street,Alley,FireplaceQu,Fireplaces,LotArea,LotShape,LandSlope,Cond_Artery,Cond_Feedr,Cond_PosA,Cond_PosN,Cond_RRAe,Cond_RRAn,Cond_RRNe,Cond_RRNn,Hood_Blmngtn,Hood_Blueste,Hood_BrDale,Hood_BrkSide,Hood_ClearCr,Hood_CollgCr,Hood_Crawfor,Hood_Edwards,Hood_Gilbert,Hood_IDOTRR,Hood_MeadowV,Hood_Mitchel,Hood_NPkVill,Hood_NWAmes,Hood_NoRidge,Hood_NridgHt,Hood_OldTown,Hood_SWISU,Hood_Sawyer,Hood_SawyerW,Hood_Somerst,Hood_StoneBr,Hood_Timber,Hood_Veenker,Paved_N,Paved_P,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,Zone_C (all),Zone_FV,Zone_RH,Zone_RM,Found_BrkTil,Found_CBlock,Found_Slab,Found_Stone,Found_Wood,Contour_Bnk,Contour_HLS,Contour_Low,MasVnrType,RoofMatl,SaleCondition,MoSold,YrSold,EnclosedPorch,YearRemodAdd,Ext_Score,OverallScore,Total_PorchDeckSF,Ext_AsbShng,Ext_AsphShn,Ext_BrkComm,Ext_BrkFace,Ext_CBlock,Ext_CemntBd,Ext_HdBoard,Ext_ImStucc,Ext_MetalSd,Ext_Plywood,Ext_Stone,Ext_Stucco,Ext_WdSdng,Ext_WdShing,House_1.5Fin,House_1.5Unf,House_2.5Fin,House_2.5Unf,House_2Story,House_SFoyer,House_SLvl
1253,1,3,6,1,5,288,864,0.5902777777777778,0,0,0,0,0,0,0,1,874,3,1.75,3,7,5,0,0,1,0.0,0,0,9858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,2009,0,1968,6,11,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,1,3,6,1,5,518,1192,0.9697986577181208,0,0,0,0,0,0,1,0,2167,3,3.75,4,10,7,0,0,1,0.0,4,2,17542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,2007,0,2003,7,14,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1255,1,5,6,1,5,397,746,0.0,0,0,1,0,0,0,0,0,1656,3,3.0,4,8,2,0,0,1,0.0,4,1,6931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2008,0,2004,7,12,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1256,1,3,6,1,4,560,884,0.4807692307692307,0,0,0,0,1,0,0,0,1367,3,1.0,3,6,3,0,0,1,0.0,4,1,6240,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,11,2007,0,1950,6,12,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1257,1,5,6,1,5,691,1986,0.661631419939577,0,0,0,0,0,0,0,0,1987,2,2.75,4,11,7,0,0,1,0.0,3,1,14303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,2008,0,1994,7,13,298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,1,5,0,1,5,0,864,0.0,0,0,0,0,0,1,0,0,864,2,1.0,3,6,2,0,0,1,0.0,0,0,4060,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2009,0,1950,6,13,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1259,1,5,6,1,5,400,856,0.7651869158878505,0,0,0,0,0,0,0,0,1166,2,2.75,4,11,7,0,0,1,0.0,0,0,9587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2008,0,2005,7,12,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1260,1,4,6,1,5,460,1054,0.9867172675521821,0,0,0,0,0,0,0,0,1054,3,2.75,3,8,7,0,0,1,0.0,0,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,2008,0,1969,6,14,260,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1,5,6,1,5,502,841,0.0,0,0,1,0,0,0,0,0,1675,3,3.0,3,8,2,0,0,1,0.0,3,1,24682,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2009,0,1999,6,11,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1262,1,4,6,1,5,338,1050,0.48,0,0,0,0,0,0,0,0,1050,2,1.0,3,7,4,0,0,1,0.0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,2009,0,1956,6,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1263,1,5,6,1,4,304,1104,0.0,0,0,0,0,0,0,0,0,1788,5,1.75,3,9,2,0,0,1,0.0,3,2,11250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,2009,0,1989,6,9,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1264,1,5,6,1,4,520,764,0.0,0,0,0,0,1,0,0,1,1824,3,1.0,3,7,2,0,0,1,1.0,4,1,13515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2007,126,1950,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1265,1,5,6,1,5,511,1405,0.1893238434163701,0,0,0,0,0,0,0,0,1337,2,2.75,4,8,7,0,0,1,0.0,0,0,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8,2008,0,1999,7,11,212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1266,1,5,6,1,5,506,691,0.6512301013024602,0,0,0,0,1,0,0,0,1452,3,3.75,4,8,7,0,0,1,0.0,0,0,3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2006,0,1999,7,12,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1267,0,3,6,1,3,308,925,0.0,0,0,0,0,1,0,1,0,1889,4,2.0,3,7,2,0,0,1,0.0,4,1,10120,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,2007,264,1950,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1268,1,5,6,1,5,746,2002,0.0,0,0,0,0,0,0,0,0,2018,3,2.0,5,12,2,0,0,1,0.0,4,1,13214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,2010,0,2009,8,14,220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1269,1,5,6,1,5,1014,728,0.2637362637362637,0,0,1,0,0,0,0,1,3447,4,4.0,4,8,4,0,0,1,0.0,4,2,14100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,2008,0,1997,7,17,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1270,1,3,6,1,4,315,874,0.5263157894736843,0,0,0,0,0,0,0,1,1524,3,2.0,3,7,5,0,0,1,0.0,0,0,11344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,2007,0,1958,6,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1271,1,3,6,1,5,586,1332,0.9444444444444444,0,0,0,0,0,0,0,0,1524,0,2.5,4,11,7,0,0,1,0.0,3,1,23595,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2010,0,1979,7,13,268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1272,1,4,6,1,5,462,1489,0.0,0,0,0,0,0,0,0,0,1489,3,2.0,4,7,2,0,0,1,0.0,4,1,9156,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,2009,0,1968,6,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,1,3,6,1,5,288,935,1.0,0,0,0,0,0,0,1,0,935,3,1.75,3,7,6,0,0,1,0.0,0,0,13526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,11,2006,0,1965,6,11,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,1,4,6,1,5,312,1019,0.7055937193326791,0,1,0,0,0,0,0,1,1357,2,1.75,5,9,6,0,0,1,0.0,4,1,11512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,2008,0,2006,6,13,163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1275,1,5,6,1,5,552,661,0.0,0,0,0,0,1,0,0,0,1250,3,2.0,3,7,2,0,0,1,0.0,4,1,5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2007,81,2003,6,11,242,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1276,1,4,5,1,4,400,928,0.23706896551724133,0,0,0,0,1,0,0,0,1920,4,2.0,3,7,4,0,0,1,0.0,0,0,11345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,2007,0,1950,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1277,1,3,6,1,5,497,723,0.8201936376210235,0,0,0,0,0,0,0,0,1395,3,2.75,3,8,5,0,0,1,0.0,3,1,12936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,2009,0,1972,6,12,410,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1278,1,2,6,1,5,480,1680,0.3142857142857143,0,0,0,0,0,0,0,0,1724,3,2.75,3,10,6,0,0,1,0.0,4,1,17871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6,2009,0,1976,6,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1279,1,5,6,1,5,577,1128,0.7127659574468085,0,0,0,0,0,0,0,0,2031,3,3.75,4,8,7,0,0,1,0.0,4,1,9473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2008,0,2002,7,13,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1280,1,3,6,1,4,528,698,0.0,0,0,0,0,1,0,0,0,1128,2,1.0,3,7,2,0,0,1,0.0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4,2010,164,1950,7,8,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1281,1,5,6,1,5,544,1573,0.5009535918626828,0,0,0,0,0,0,0,0,1573,3,2.75,4,8,7,0,0,1,0.0,0,0,9808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2009,0,2002,7,12,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,1,3,8,1,5,484,1309,0.8044308632543926,0,0,0,0,0,0,0,0,1339,2,2.75,3,8,6,0,0,1,0.0,3,1,8049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,2006,0,1990,6,12,148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,1,3,6,1,5,484,1040,0.65,0,0,0,0,1,0,0,0,1040,3,2.0,4,9,5,0,0,1,0.0,0,0,8800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,2009,0,2008,6,12,288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,1,3,0,1,5,0,912,0.0,0,0,0,0,0,1,0,0,1824,4,4.0,3,9,2,0,0,1,0.0,0,0,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,2010,0,1971,6,11,128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1285,1,5,6,1,5,336,804,0.0,0,0,0,0,1,0,0,0,2447,4,2.0,4,7,2,0,0,1,0.0,4,1,9638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2010,42,1990,6,13,388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1286,1,5,6,1,3,280,780,0.0,0,0,0,0,1,0,0,0,1412,4,1.0,3,7,2,0,0,1,0.0,4,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,2009,0,1950,5,12,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1287,1,3,6,1,5,528,1328,0.4894578313253012,0,0,0,0,0,0,0,0,1328,3,2.75,3,7,8,0,0,1,0.0,4,2,9790,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6,2010,0,1963,6,11,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,1,2,6,1,5,390,1624,0.5,0,0,0,0,0,0,0,0,1582,4,2.75,3,9,4,0,0,1,0.0,0,0,36500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,6,2006,0,1964,7,10,366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1289,1,5,6,1,5,499,1501,0.7714856762158561,0,0,0,0,0,0,0,0,1659,2,2.75,5,8,7,0,0,1,0.0,5,1,5664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2009,0,2000,7,13,271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,1,5,6,1,5,753,1085,0.0,0,0,1,0,0,0,0,0,1970,3,3.0,5,9,2,0,0,1,0.0,4,1,11065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,2006,0,2006,7,13,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1291,1,3,6,1,5,484,1152,0.8802083333333334,0,0,0,0,0,0,0,0,1152,3,1.75,3,9,7,0,0,1,0.0,4,1,14112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2010,0,1964,6,12,227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1292,1,3,6,1,5,264,630,0.3666666666666667,0,0,0,0,1,0,0,0,1302,3,3.0,3,7,6,0,0,1,0.0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,2009,0,1972,6,12,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1293,0,3,6,1,5,432,994,0.0,0,0,0,0,0,0,0,0,2372,4,2.0,3,7,2,0,0,1,0.0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,12,2009,0,1965,6,9,287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1294,1,3,6,1,5,528,832,0.23317307692307687,0,0,0,0,0,0,0,1,1664,4,3.0,3,8,7,0,0,1,0.0,3,1,10140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2006,0,1976,6,12,287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1295,1,3,6,1,5,572,864,0.1932870370370371,0,0,0,0,1,0,0,0,864,2,1.75,3,7,4,0,0,1,0.0,0,0,8172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2006,0,1990,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1296,1,4,6,1,5,288,1052,0.9657794676806084,0,0,0,0,0,0,0,1,1052,3,2.75,3,9,5,0,0,1,0.0,0,0,8400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,11,2006,0,1968,6,10,356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,1,4,6,1,5,525,1120,0.6928571428571428,0,0,0,0,0,0,1,0,1128,3,2.75,3,8,6,0,0,1,0.0,0,0,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,12,2008,123,1963,7,11,212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1298,1,4,6,1,5,525,547,1.0,0,1,0,0,0,0,0,0,1072,2,2.75,3,11,7,0,0,1,0.0,0,0,3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6,2006,0,2006,6,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1299,1,5,6,1,5,1418,6110,0.9237315875613747,0,0,0,0,0,0,0,0,5642,3,4.5,5,12,7,1,0,1,0.0,4,3,63887,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2008,0,2008,8,15,506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1300,1,5,6,1,5,305,1246,1.0,0,0,0,0,0,0,0,1,1246,3,2.75,4,7,5,0,0,1,0.0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2010,0,1994,6,12,218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,1,5,6,1,5,490,978,0.7096114519427403,0,0,0,0,0,0,0,0,1983,3,3.0,4,8,7,0,0,1,0.0,3,1,10762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2009,0,1999,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1302,1,2,6,1,5,213,771,0.7094682230869,0,0,0,0,0,0,0,0,1494,3,1.0,4,7,5,0,0,1,0.0,4,2,7500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,11,2009,0,1950,6,13,224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1303,1,5,6,1,5,844,1165,0.6351931330472103,0,0,0,0,0,0,0,0,2526,4,3.75,4,8,7,0,0,1,0.0,3,1,10120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,2006,0,1994,7,13,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1304,1,5,6,1,5,834,1616,0.0,0,0,0,0,0,0,0,0,1616,3,2.0,4,10,2,0,0,1,0.0,0,0,8688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2006,0,2005,7,12,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,1,5,6,1,5,380,976,0.0,0,0,0,0,1,0,0,0,1708,3,2.0,4,8,2,0,0,1,0.0,0,0,3363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,2006,0,2004,7,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1306,1,5,6,1,5,840,1652,0.9515738498789347,0,0,0,0,0,0,0,0,1652,2,2.75,5,9,7,0,0,1,0.0,5,2,13173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,2009,0,2007,7,14,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
